stat_name,statcategory,ssg,en_stat_name
"{""de_de"":""Kills mit Schallwelle – Durchschnitt"",""en_gb"":""Soundwave |Rpl {0}:Kill:Kills; - Average"",""en_us"":""Soundwave |Rpl {0}:Kill:Kills; - Average"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda sonora: media"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Onda sonora - Promedio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Onde sonore - Moyenne"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Onda d'Urto - Media"",""ja_jp"":""〈サウンドウェーブ〉キル - 平均"",""ko_kr"":""소리 파동으로 처치 - 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Falą Dźwiękową – średnio"",""pt_br"":""|Rpl {0}:abate:abates; com Onda Sonora - média"",""pt_pt"":""|Rpl {0}:abate:abates; com Onda Sonora - média"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Звуковой волной» (в среднем)"",""zh_cn"":""平均音波消灭"",""zh_tw"":""音浪衝擊平均擊殺數""}",Hero,1701,Soundwave |Rpl {0}:Kill:Kills; - Average
"{""de_de"":""Kills mit Schallwelle –Ø pro 10 Min."",""en_gb"":""Soundwave |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Soundwave |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda sonora: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Onda sonora - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Onde sonore - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Onda d'Urto - Media 10 min."",""ja_jp"":""〈サウンドウェーブ〉キル - 10分平均値"",""ko_kr"":""소리 파동으로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Falą Dźwiękową – średnio na 10 min."",""pt_br"":""|Rpl {0}:abate:abates; com Onda Sonora - média por 10 min"",""pt_pt"":""|Rpl {0}:abate:abates; com Onda Sonora - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Звуковой волной» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟音波消灭"",""zh_tw"":""音浪衝擊平均每十分鐘擊殺數""}",Hero,1702,Soundwave |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Schallwelle – Bestleistung"",""en_gb"":""Soundwave |Rpl {0}:Kill:Kills; - Most in Game"",""en_us"":""Soundwave |Rpl {0}:Kill:Kills; - Most in Game"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Onda sonora: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Onda sonora - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Victime:Victimes; d’Onde sonore - Maximum en une partie"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Onda d'Urto - Record partita"",""ja_jp"":""最多〈サウンドウェーブ〉キル/マッチ"",""ko_kr"":""소리 파동으로 처치 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Falą Dźwiękową – najwięcej w meczu"",""pt_br"":""|Rpl {0}:abate:abates; com Onda Sonora - maior número em jogo"",""pt_pt"":""|Rpl {0}:abate:abates; com Onda Sonora - maior número em jogo"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Звуковой волной» (макс. за матч)"",""zh_cn"":""单场最多音波消灭"",""zh_tw"":""音浪衝擊單場最高擊殺數""}",Hero,1703,Soundwave |Rpl {0}:Kill:Kills; - Most in Game
"{""de_de"":""|Rpl {0}:Einsatz:Einsätze; der Verstärkungsmatrix"",""en_gb"":""Amplification Matrix |Rpl {0}:Cast:Casts;"",""en_us"":""Amplification Matrix |Rpl {0}:Cast:Casts;"",""es_es"":""|Rpl {0}:Lanzamiento:Lanzamientos; de Matriz amplificadora"",""es_mx"":""|Rpl {0}:Uso:Usos; de Matriz de amplificación"",""fr_fr"":""|Rpl {0}:Déploiement:Déploiements; de Matrice amplificatrice"",""it_it"":""|Rpl {0}:Lancio:Lanci; di Matrice di Amplificazione"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉発動"",""ko_kr"":""증폭 매트릭스 사용"",""pl_pl"":""|Rpl {0}:użycia:użycia:użycia; Matrycy Wzmacniającej"",""pt_br"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora"",""pt_pt"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora"",""ru_ru"":""|Rpl {0}:Применение:Применения:Применений; «Усиливающей матрицы»"",""zh_cn"":""使用增幅矩阵"",""zh_tw"":""增幅矩陣施放數""}",Hero,1708,Amplification Matrix |Rpl {0}:Cast:Casts;
"{""de_de"":""|Rpl {0}:Einsatz:Einsätze; der Verstärkungsmatrix –Ø pro 10 Min."",""en_gb"":""Amplification Matrix |Rpl {0}:Cast:Casts; - Avg per 10 Min"",""en_us"":""Amplification Matrix |Rpl {0}:Cast:Casts; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Lanzamiento:Lanzamientos; de Matriz amplificadora: media en 10 min"",""es_mx"":""|Rpl {0}:Uso:Usos; de Matriz de amplificación - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Déploiement:Déploiements; de Matrice amplificatrice - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Lancio:Lanci; di Matrice di Amplificazione - Media 10 min."",""ja_jp"":""〈アンプリフィケーション・マトリックス〉発動 - 10分平均値"",""ko_kr"":""증폭 매트릭스 사용 - 10분당 평균"",""pl_pl"":""|Rpl {0}:użycia:użycia:użycia; Matrycy Wzmacniającej – średnio na 10 min."",""pt_br"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora - média por 10 min"",""pt_pt"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora - média por 10 min"",""ru_ru"":""|Rpl {0}:Применение:Применения:Применений; «Усиливающей матрицы» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟使用增幅矩阵"",""zh_tw"":""增幅矩陣平均每十分鐘施放數""}",Hero,1710,Amplification Matrix |Rpl {0}:Cast:Casts; - Avg per 10 Min
"{""de_de"":""Einsätze der Verstärkungsmatrix – Bestleistung"",""en_gb"":""Amplification Matrix |Rpl {0}:Cast:Casts; - Most in Game"",""en_us"":""Amplification Matrix |Rpl {0}:Cast:Casts; - Most in Game"",""es_es"":""|Rpl {0}:Lanzamiento:Lanzamientos; de Matriz amplificadora: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Uso:Usos; de Matriz de amplificación - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Déploiement:Déploiements; de Matrice amplificatrice - Maximum en une partie"",""it_it"":""|Rpl {0}:Lancio:Lanci; di Matrice di Amplificazione - Record partita"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉最多発動/マッチ"",""ko_kr"":""증폭 매트릭스 사용 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:użycia:użycia:użycia; Matrycy Wzmacniającej – najwięcej w meczu"",""pt_br"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora - maior número em jogo"",""pt_pt"":""|Rpl {0}:lançamento:lançamentos; de Matriz Amplificadora - maior número em jogo"",""ru_ru"":""|Rpl {0}:Применение:Применения:Применений; «Усиливающей матрицы» (макс. за матч)"",""zh_cn"":""单场最多使用增幅矩阵"",""zh_tw"":""增幅矩陣單場最高施放數""}",Hero,1711,Amplification Matrix |Rpl {0}:Cast:Casts; - Most in Game
"{""de_de"":""Effizienz der Verstärkungsmatrix"",""en_gb"":""Amplification Matrix Efficiency"",""en_us"":""Amplification Matrix Efficiency"",""es_es"":""Eficiencia de Matriz amplificadora"",""es_mx"":""Eficiencia con Matriz de amplificación"",""fr_fr"":""Efficacité de Matrice amplificatrice"",""it_it"":""Efficienza Matrice di Amplificazione"",""ja_jp"":""〈アンプリフィケーション・マトリックス〉効率"",""ko_kr"":""증폭 매트릭스 효율성"",""pl_pl"":""Matryca Wzmacniająca"",""pt_br"":""Eficiência da Matriz Amplificadora"",""pt_pt"":""Eficiência da Matriz Amplificadora"",""ru_ru"":""Эффективность «Усиливающей матрицы»"",""zh_cn"":""增幅矩阵效率"",""zh_tw"":""增幅矩陣使用效率""}",Hero,1712,Amplification Matrix Efficiency
"{""de_de"":""Verhinderter Schaden"",""en_gb"":""Damage Prevented"",""en_us"":""Damage Prevented"",""es_es"":""Daño evitado"",""es_mx"":""Daño evitado"",""fr_fr"":""Dégâts empêchés"",""it_it"":""Danni impediti"",""ja_jp"":""ダメージ阻止"",""ko_kr"":""막은 피해"",""pl_pl"":""Powstrzymane obrażenia"",""pt_br"":""Dano evitado"",""pt_pt"":""Dano evitado"",""ru_ru"":""Предотвращено урона"",""zh_cn"":""防止伤害量"",""zh_tw"":""降低的傷害量""}",Hero,1713,Damage Prevented
"{""de_de"":""Zeit mit Sphäre der Zwietracht"",""en_gb"":""Time Discorded"",""en_us"":""Time Discorded"",""es_es"":""Tiempo en discordia"",""es_mx"":""Tiempo bajo los efectos de Orbe de discordancia"",""fr_fr"":""Temps de discorde"",""it_it"":""Tempo sotto l'effetto di Globo della Discordia"",""ja_jp"":""〈不和のオーブ〉付与時間"",""ko_kr"":""부조화 부착 시간"",""pl_pl"":""Czas rozdarcia"",""pt_br"":""Tempo sob Discórdia"",""pt_pt"":""Tempo sob Discórdia"",""ru_ru"":""Время с диссонансом"",""zh_cn"":""受“乱”影响的时间"",""zh_tw"":""紛亂之珠作用時間""}",Hero,1714,Time Discorded
"{""de_de"":""Zeit gehackt"",""en_gb"":""Time Hacked"",""en_us"":""Time Hacked"",""es_es"":""Tiempo bajo los efectos de Hackeo"",""es_mx"":""Tiempo hackeado"",""fr_fr"":""Temps piraté"",""it_it"":""Tempo sotto l'effetto di Hacking"",""ja_jp"":""ハックした時間"",""ko_kr"":""해킹한 시간"",""pl_pl"":""Czas zhakowania"",""pt_br"":""Tempo sob hackear"",""pt_pt"":""Tempo sob hackear"",""ru_ru"":""Время со взломом"",""zh_cn"":""侵入时间"",""zh_tw"":""駭入的時間""}",Hero,1715,Time Hacked
"{""de_de"":""Erhaltene Heilung"",""en_gb"":""Healing Received"",""en_us"":""Healing Received"",""es_es"":""Sanación recibida"",""es_mx"":""Sanación recibida"",""fr_fr"":""Soins reçus"",""it_it"":""Cure ricevute"",""ja_jp"":""回復されたライフ"",""ko_kr"":""받은 치유량"",""pl_pl"":""Otrzymane leczenie"",""pt_br"":""Cura recebida"",""pt_pt"":""Cura recebida"",""ru_ru"":""Полученное исцеление"",""zh_cn"":""受到治疗量"",""zh_tw"":""受到的治療效果""}",Hero,1716,Healing Received
"{""de_de"":""Erhaltene Heilung – Bestleistung"",""en_gb"":""Healing Received - Most in Game"",""en_us"":""Healing Received - Most in Game"",""es_es"":""Sanación recibida: mayor en una partida"",""es_mx"":""Sanación recibida - Mayor cantidad en una partida"",""fr_fr"":""Soins reçus - Maximum en une partie"",""it_it"":""Cure ricevute - Record partita"",""ja_jp"":""回復された最大ライフ/マッチ"",""ko_kr"":""받은 치유량 - 한 게임 최고기록"",""pl_pl"":""Otrzymane leczenie – najwięcej w meczu"",""pt_br"":""Cura recebida - maior número em jogo"",""pt_pt"":""Cura recebida - maior número em jogo"",""ru_ru"":""Полученное исцеление (макс. за матч.)"",""zh_cn"":""单场最多受到治疗量"",""zh_tw"":""單場最高受到的治療效果""}",Hero,1717,Healing Received - Most in Game
"{""de_de"":""Erhaltene Heilung –Ø pro 10 Min."",""en_gb"":""Healing Received - Avg per 10 Min"",""en_us"":""Healing Received - Avg per 10 Min"",""es_es"":""Sanación recibida: media en 10 min"",""es_mx"":""Sanación recibida - Promedio por 10 minutos"",""fr_fr"":""Soins reçus - Moyenne en 10 min"",""it_it"":""Cure ricevute - Media 10 min."",""ja_jp"":""回復されたライフ - 10分平均値"",""ko_kr"":""받은 치유량 - 10분당 평균"",""pl_pl"":""Otrzymane leczenie – średnio na 10 min."",""pt_br"":""Cura recebida - média por 10 min"",""pt_pt"":""Cura recebida - média por 10 min"",""ru_ru"":""Полученное исцеление (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟受到治疗量"",""zh_tw"":""平均每十分鐘受到的治療效果""}",Hero,1718,Healing Received - Avg per 10 Min
"{""de_de"":""Absorbierter Schaden"",""en_gb"":""Damage Absorbed"",""en_us"":""Damage Absorbed"",""es_es"":""Daño absorbido"",""es_mx"":""Daño absorbido"",""fr_fr"":""Dégâts absorbés"",""it_it"":""Danni assorbiti"",""ja_jp"":""吸収したダメージ"",""ko_kr"":""흡수한 피해"",""pl_pl"":""Zaabsorbowane obrażenia"",""pt_br"":""Dano absorvido"",""pt_pt"":""Dano absorvido"",""ru_ru"":""Поглощено урона"",""zh_cn"":""吸收伤害量"",""zh_tw"":""傷害吸收量""}",Hero,1720,Damage Absorbed
"{""de_de"":""Kills mit Akkretion –Ø pro 10 Min."",""en_gb"":""Accretion |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""en_us"":""Accretion |Rpl {0}:Kill:Kills; - Avg per 10 Min"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Acreción: media en 10 min"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Acreción - Promedio por 10 minutos"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Concrétion - Moyenne en 10 min"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Accrescimento - Media 10 min."",""ja_jp"":""〈アクリーション〉キル - 10分平均値"",""ko_kr"":""강착으로 처치 - 10분당 평균"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Akrecja – średnio na 10 min."",""pt_br"":""|Rpl {0}:abate:abates; com Acreção - média por 10 min"",""pt_pt"":""|Rpl {0}:abate:abates; com Acreção - média por 10 min"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Аккрецией» (в среднем за 10 мин.)"",""zh_cn"":""平均每10分钟质量吸附消灭"",""zh_tw"":""重力崩引平均每十分鐘擊殺數""}",Hero,1723,Accretion |Rpl {0}:Kill:Kills; - Avg per 10 Min
"{""de_de"":""Kills mit Akkretion – Bestleistung"",""en_gb"":""Accretion |Rpl {0}:Kill:Kills; - Most in Game"",""en_us"":""Accretion |Rpl {0}:Kill:Kills; - Most in Game"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Acreción: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Acreción - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Concrétion - Maximum en une partie"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Accrescimento - Record partita"",""ja_jp"":""最多〈アクリーション〉キル/マッチ"",""ko_kr"":""강착으로 처치 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Akrecją – najwięcej w meczu"",""pt_br"":""|Rpl {0}:abate:abates; com Acreção - maior número em jogo"",""pt_pt"":""|Rpl {0}:abate:abates; com Acreção - maior número em jogo"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Аккрецией» (макс. за матч)"",""zh_cn"":""单场最多质量吸附消灭"",""zh_tw"":""重力崩引單場最高擊殺數""}",Hero,1724,Accretion |Rpl {0}:Kill:Kills; - Most in Game
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Akkretion"",""en_gb"":""Accretion |Rpl {0}:Kill:Kills;"",""en_us"":""Accretion |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Acreción"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Acreción"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Concrétion"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Accrescimento"",""ja_jp"":""〈アクリーション〉キル"",""ko_kr"":""강착으로 처치"",""pl_pl"":""|Rpl {0}:zabici Akrecją:zabici Akrecją:zabici Akrecją;"",""pt_br"":""|Rpl {0}:abate:abates; com Acreção"",""pt_pt"":""|Rpl {0}:abate:abates; com Acreção"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Аккрецией»"",""zh_cn"":""质量吸附消灭"",""zh_tw"":""重力崩引擊殺數""}",Hero,1725,Accretion |Rpl {0}:Kill:Kills;
"{""de_de"":""Schaden – Akkretion"",""en_gb"":""Damage - Accretion"",""en_us"":""Damage - Accretion"",""es_es"":""Daño - Acreción"",""es_mx"":""Daño - Acreción"",""fr_fr"":""Dégâts - Concrétion"",""it_it"":""Danni - Accrescimento"",""ja_jp"":""ダメージ - アクリーション"",""ko_kr"":""준 피해 - 강착"",""pl_pl"":""Obrażenia – Akrecja"",""pt_br"":""Dano - Acreção"",""pt_pt"":""Dano - Acreção"",""ru_ru"":""Урон от «Аккреции»"",""zh_cn"":""质量吸附伤害"",""zh_tw"":""重力崩引傷害量""}",Hero,1726,Damage - Accretion
"{""de_de"":""|Rpl {0}:Kill:Kills; mit Gravitationsfluss"",""en_gb"":""Gravitic Flux |Rpl {0}:Kill:Kills;"",""en_us"":""Gravitic Flux |Rpl {0}:Kill:Kills;"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Flujo gravitacional"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Flujo gravitatorio"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Flux gravitationnel"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Flusso Gravitazionale"",""ja_jp"":""〈グラビティ・フラックス〉キル"",""ko_kr"":""중력 붕괴로 처치"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Strumieniem Grawitacyjnym"",""pt_br"":""|Rpl {0}:abate:abate; com Fluxo Gravitacional"",""pt_pt"":""|Rpl {0}:abate:abate; com Fluxo Gravitacional"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Гравитационным колодцем»"",""zh_cn"":""引力乱流消灭"",""zh_tw"":""重力流擊殺數""}",Hero,1727,Gravitic Flux |Rpl {0}:Kill:Kills;
"{""de_de"":""Kills mit Gravitations{d}fluss – Bestleistung"",""en_gb"":""Gravitic Flux |Rpl {0}:Kill:Kills; - Most in Game"",""en_us"":""Gravitic Flux |Rpl {0}:Kill:Kills; - Most in Game"",""es_es"":""|Rpl {0}:Asesinato:Asesinatos; con Flujo gravitacional: mayor n.º en una partida"",""es_mx"":""|Rpl {0}:Derribo:Derribos; por Flujo gravitatorio - Mayor cantidad en una partida"",""fr_fr"":""|Rpl {0}:Victime:Victimes; de Flux gravitationnel - Maximum en une partie"",""it_it"":""|Rpl {0}:Uccisione:Uccisioni; con Flusso Gravitazionale - Record partita"",""ja_jp"":""最多〈グラビティ・フラックス〉キル"",""ko_kr"":""중력 붕괴로 처치 - 한 게임 최고기록"",""pl_pl"":""|Rpl {0}:zabici:zabici:zabici; Strumieniem Grawitacyjnym – najwięcej w meczu"",""pt_br"":""|Rpl {0}:abate:abates; com Fluxo Gravitacional - maior número em jogo"",""pt_pt"":""|Rpl {0}:abate:abates; com Fluxo Gravitacional - maior número em jogo"",""ru_ru"":""|Rpl {0}:убийство:убийства:убийств; «Гравитационным колодцем» (макс. за матч)"",""zh_cn"":""单场最多引力乱流消灭"",""zh_tw"":""重力流單場最高擊殺數""}",Hero,1728,Gravitic Flux |Rpl {0}:Kill:Kills; - Most in Game
"{""de_de"":""Verursachter Schaden mit Gravitationsfluss"",""en_gb"":""Gravitic Flux Damage Done"",""en_us"":""Gravitic Flux Damage Done"",""es_es"":""Daño infligido con Flujo gravitacional"",""es_mx"":""Daño infligido con Flujo gravitatorio"",""fr_fr"":""Dégâts infligés avec Flux gravitationnel"",""it_it"":""Danni inflitti con Flusso Gravitazionale"",""ja_jp"":""〈グラビティ・フラックス〉で与えたダメージ"",""ko_kr"":""중력 붕괴로 준 피해"",""pl_pl"":""Obrażenia zadane przez Strumień Grawitacyjny"",""pt_br"":""Dano causado com Fluxo Gravitacional"",""pt_pt"":""Dano causado com Fluxo Gravitacional"",""ru_ru"":""Урона от «Гравитационного колодца»"",""zh_cn"":""引力乱流造成伤害"",""zh_tw"":""重力流傷害量""}",Hero,1729,Gravitic Flux Damage Done
